17	9	3
17	6	4
17	63	4
17	27	3
17	68	3
18	53	5
18	75	4
18	1	1
18	49	2
18	31	3
18	85	2
18	74	3
18	61	1
18	29	2
18	90	3
18	4	1
18	11	2
18	41	2
18	13	1
19	92	3
19	98	2
19	23	2
19	46	4
19	77	4
19	72	5
19	20	3
19	83	3
19	29	1
19	57	5
19	62	5
19	60	5
19	11	4
19	88	3
19	35	4
19	15	3
20	53	1
20	60	1
20	49	2
20	83	3
20	68	4
20	47	3
20	84	4
20	20	2
20	13	3
20	27	2
20	19	3
20	90	2
20	8	4
20	64	3
20	16	4
20	95	1
20	39	2
21	10	2
21	93	1
21	71	2
21	6	1
21	32	2
21	74	4
21	60	1
21	37	2
21	64	2
21	4	2
21	87	2
21	97	3
22	82	2
22	76	1
22	25	2
22	15	4
22	83	3
22	94	2
22	3	2
22	73	4
22	89	3
22	71	1
22	43	3
23	72	1
23	71	3
23	81	3
23	70	3
23	57	2
23	11	2
23	3	3
23	88	3
23	56	3
23	74	3
23	41	2
23	9	4
23	10	2
23	62	3
23	34	2
23	16	4
23	43	2
23	5	5
23	54	3
23	22	5
24	26	5
24	47	5
24	7	3
24	28	4
24	3	4
24	6	4
24	32	3
24	11	3
24	52	3
25	93	3
25	65	2
25	79	4
25	63	2
25	51	1
25	68	2
25	59	2
25	62	4
25	8	1
25	21	4
25	49	5
25	73	1
25	67	4
25	50	4
25	61	2
26	88	2
26	75	2
26	77	3
26	47	3
26	38	2
26	41	3
26	97	2
26	4	2
27	98	3
27	24	3
27	28	3
27	30	3
27	39	2
27	80	3
27	19	2
27	71	2
27	32	3
27	55	5
27	58	5
27	29	3
27	46	1
27	33	3
27	6	3
27	35	1
27	8	3
28	42	5
28	84	1
28	49	5
28	32	2
28	64	1
28	72	5
28	22	2
28	7	2
28	75	2
28	68	3
28	50	4
28	85	5
28	82	1
28	60	5
28	87	1
28	27	3
28	14	2
28	35	3
28	10	5
28	58	2
29	26	2
29	68	3
29	97	2
29	40	2
29	2	3
29	25	2
29	82	2
29	86	2
29	77	2
29	11	2
29	78	5
29	91	2
29	63	2
30	75	4
30	78	5
30	44	1
30	79	1
30	14	1
30	53	3
30	1	2
30	35	4
30	38	4
31	76	2
31	52	2
31	55	1
31	94	4
31	84	2
31	90	2
31	80	1
31	11	2
31	15	3
31	53	5
31	25	2
31	50	2
31	41	3
31	56	2
31	75	4
31	74	3
31	81	2
32	14	2
32	20	3
32	67	3
32	51	5
32	70	1
32	12	3
32	54	2
32	30	3
32	94	2
32	48	4
32	78	3
32	53	4
32	5	3
32	63	4
32	93	2
32	59	3
32	82	2
33	43	2
33	17	2
33	26	1
33	84	2
33	48	3
33	52	3
33	20	3
33	34	1
34	69	1
34	40	1
34	42	1
34	71	2
34	68	1
34	98	2
34	13	1
34	11	2
34	57	2
34	27	2
34	8	2
34	9	3
34	88	1
34	21	1
35	6	3
35	38	2
35	36	2
35	98	2
35	44	1
35	33	2
35	57	2
35	9	2
35	95	2
35	63	1
35	74	2
35	17	2
35	41	2
36	85	2
36	80	4
36	73	5
36	4	3
36	34	3
36	29	2
36	39	2
36	10	2
36	93	2
36	59	3
36	43	3
36	49	1
37	26	5
37	3	4
37	13	3
37	18	2
37	93	2
37	53	2
37	90	2
37	54	4
37	41	3
37	55	3
37	12	4
37	86	4
37	79	1
37	92	2
37	76	2
37	62	4
38	33	3
38	43	3
38	19	3
38	8	3
38	77	2
38	30	3
38	20	2
38	67	2
38	61	2
38	63	3
38	25	2
38	26	1
38	24	3
38	65	5
38	84	2
39	70	4
39	10	2
39	47	4
39	17	3
39	2	2
39	19	3
39	97	3
39	76	5
39	94	2
39	42	1
39	8	5
39	50	2
40	18	3
40	12	2
40	67	2
40	93	4
40	83	4
40	10	5
40	35	3
40	92	4
40	32	3
40	79	2
40	53	1
40	44	5
40	49	5
40	30	3
40	89	4
40	88	3
40	13	2
40	96	4
40	50	5
40	6	2
41	35	3
41	15	3
41	48	3
41	13	1
41	90	1
41	51	5
41	61	1
41	17	2
41	5	3
42	89	5
42	67	4
42	36	2
42	83	4
42	86	3
42	85	5
42	91	1
42	32	2
42	76	3
42	50	5
43	17	3
43	36	3
43	42	2
43	75	4
43	74	3
43	60	2
43	12	2
43	11	2
43	55	1
43	87	2
44	55	3
44	71	3
44	61	2
44	19	2
44	36	2
44	77	1
44	1	3
44	74	3
44	4	2
44	72	3
44	21	1
44	94	2
44	38	1
44	33	3
44	16	2
44	31	3
45	64	1
45	5	2
45	42	2
45	55	3
45	3	4
45	26	4
45	58	4
45	13	4
45	63	3
45	69	2
45	97	3
45	17	3
45	78	1
45	47	3
46	98	4
46	69	3
46	93	1
46	15	2
46	52	1
46	97	4
46	12	5
46	64	3
46	54	4
46	90	4
46	70	3
46	5	3
46	78	2
47	70	2
47	59	3
47	93	2
47	6	3
47	5	3
47	23	2
47	22	4
47	21	1
47	86	4
47	37	2
47	72	2
47	42	1
47	3	4
47	7	2
47	87	1
47	13	5
48	2	3
48	74	4
48	44	3
48	8	2
48	71	2
48	55	1
48	97	2
48	23	1
48	42	1
48	78	4
48	56	2
48	64	4
48	22	2
48	84	2
48	45	2
48	15	2
49	94	2
49	58	2
49	75	5
49	57	1
49	56	1
49	9	2
49	36	1
49	30	2
49	41	1
49	78	5
49	39	3
49	47	2
49	42	2
49	8	2
49	46	2
49	20	2
49	19	3
49	35	1
50	82	1
50	9	4
50	69	3
50	26	5
50	97	2
50	41	2
50	68	4
50	98	3
50	59	2
50	10	1
50	61	3
50	6	4
50	3	3
51	81	2
51	10	2
51	24	2
51	14	1
51	35	2
51	45	3
51	74	2
51	64	1
51	61	2
51	83	2
51	47	1
51	96	2
51	63	2
51	13	1
51	67	2
51	32	2
51	68	2
51	7	1
51	18	2
52	41	3
52	25	3
52	15	3
52	45	2
52	82	5
52	52	3
52	2	1
52	46	2
52	3	1
52	95	3
52	73	4
52	96	2
52	85	1
52	71	4
52	86	2
53	19	1
53	9	2
53	25	3
53	78	2
53	4	3
53	58	1
53	98	2
53	84	1
53	52	1
53	7	2
53	81	3
53	59	2
53	13	3
53	11	3
53	88	3
54	77	2
54	63	2
54	66	3
54	15	2
54	24	2
54	95	1
54	27	1
54	28	1
54	46	1
54	97	4
54	26	1
55	53	2
55	1	1
55	2	4
55	21	3
55	10	2
55	36	2
55	79	1
55	63	2
56	57	1
56	3	3
56	66	3
56	4	2
56	43	2
56	91	2
56	18	4
56	39	4
56	71	4
56	87	5
56	26	3
56	31	3
56	70	3
56	95	3
57	65	3
57	66	1
57	37	3
57	58	1
57	1	3
57	63	3
57	90	2
57	60	2
57	84	1
58	32	4
58	87	2
58	76	3
58	17	1
58	39	1
58	77	2
58	6	3
58	31	2
58	81	3
58	49	1
58	83	3
58	55	3
58	18	2
58	30	2
58	37	3
58	54	4
58	70	4
58	8	4
58	86	2
58	1	3
59	16	2
59	48	4
59	3	2
59	51	4
59	94	2
59	39	2
59	5	4
59	40	3
60	7	1
60	56	4
60	13	4
60	3	4
60	95	3
60	71	3
60	97	2
60	41	3
61	42	5
61	35	5
61	95	2
61	59	3
61	60	5
61	19	2
61	49	5
61	65	2
61	52	2
61	46	4
61	97	3
61	88	3
62	69	3
62	50	1
62	5	5
62	62	3
62	39	3
62	3	3
62	95	2
62	92	3
62	46	2
62	8	4
62	70	2
62	43	1
63	82	4
63	52	3
63	98	2
63	6	3
63	1	4
63	69	3
63	33	1
63	25	4
63	34	3
63	28	3
63	3	3
64	69	2
64	12	3
64	70	3
64	71	3
64	59	2
64	81	3
64	56	4
64	7	2
64	42	2
64	6	4
64	32	4
64	31	2
65	66	2
65	61	4
65	17	3
65	83	1
65	32	4
65	25	4
65	13	3
65	22	5
65	3	3
66	61	1
66	64	3
66	7	3
66	71	1
66	25	1
66	74	4
66	81	2
66	79	1
66	56	2
66	53	3
66	14	3
66	77	2
66	29	2
66	52	3
66	30	2
66	3	2
66	78	4
67	92	4
67	82	3
67	66	1
67	15	5
67	29	2
67	85	1
67	20	3
67	31	3
68	68	3
68	80	4
68	1	3
68	87	4
68	19	2
68	59	3
68	46	2
68	74	2
68	41	2
69	64	1
69	40	2
69	71	2
69	22	1
69	87	2
69	32	1
69	38	3
69	6	2
69	13	2
69	51	5
69	30	4
69	81	3
69	2	3
70	52	1
70	96	2
70	13	3
70	2	1
70	76	1
70	80	2
70	12	2
70	27	2
71	32	2
71	22	3
71	17	2
71	91	5
71	73	3
71	93	2
71	63	2
71	52	2
71	6	2
71	71	5
71	61	4
71	97	3
71	25	2
71	56	3
71	70	2
71	69	1
72	63	3
72	90	3
72	44	2
72	19	3
72	4	4
72	33	2
72	25	3
72	70	4
72	28	4
73	24	3
73	5	3
73	82	3
73	96	3
73	78	4
73	83	3
73	27	2
73	94	2
73	22	2
73	93	2
73	98	1
73	71	2
73	54	3
73	30	3
73	43	3
74	87	2
74	63	4
74	86	2
74	81	3
74	41	2
74	59	3
74	82	3
74	4	3
74	18	3
74	55	2
74	27	3
74	26	1
74	43	3
75	13	2
75	83	1
75	22	3
75	93	2
75	54	3
75	37	5
75	46	1
75	70	3
76	19	5
76	25	5
76	55	2
76	4	4
76	58	5
76	29	3
76	85	1
76	38	2
76	8	5
76	79	2
76	5	3
76	68	4
76	72	2
76	28	5
76	78	3
76	45	3
76	39	2
76	24	2
76	92	2
76	36	2
77	18	5
77	41	3
77	91	5
77	82	3
77	97	3
77	79	2
77	43	1
77	61	5
77	70	4
77	9	2
78	77	2
78	70	2
78	19	2
78	95	2
78	45	3
78	18	2
78	20	3
78	11	4
78	78	3
78	14	2
78	15	4
78	82	1
78	36	5
79	3	4
79	80	3
79	1	3
79	65	2
79	95	2
79	35	2
79	19	3
79	76	3
80	93	3
80	25	2
80	85	2
80	78	3
80	66	2
80	62	2
80	34	2
80	79	2
80	50	2
80	8	2
81	34	2
81	71	3
81	39	4
81	7	2
81	77	2
81	30	1
81	41	3
81	67	2
81	6	2
81	93	2
81	63	1
81	66	3
81	62	1
82	19	2
82	60	1
82	21	3
82	53	5
82	7	3
82	63	2
82	75	5
82	64	4
82	56	2
82	72	1
82	14	4
82	62	1
83	26	4
83	22	5
83	55	3
83	83	2
83	92	3
83	8	4
83	13	5
83	68	3
83	84	5
83	16	3
83	54	3
83	64	2
83	62	3
84	44	2
84	30	2
84	72	1
84	1	3
84	57	1
84	60	2
84	63	4
84	27	1
84	71	2
84	11	3
84	22	2
84	85	2
84	73	4
84	2	3
84	28	1
84	26	2
85	6	4
85	29	4
85	88	2
85	54	3
85	48	1
85	22	5
85	85	2
85	61	4
85	73	2
85	37	3
85	58	4
85	21	3
85	65	1
85	34	2
85	38	1
86	6	4
86	15	1
86	61	2
86	84	5
86	76	3
86	62	3
86	9	4
86	25	4
86	26	4
86	21	3
86	46	1
86	47	4
86	28	3
86	79	2
86	73	2
86	87	3
86	92	2
86	30	3
86	44	2
86	93	2
87	58	4
87	54	4
87	9	5
87	16	1
87	26	2
87	12	5
87	19	4
87	21	3
87	28	5
87	69	3
87	53	2
87	98	4
87	34	2
87	70	3
87	84	3
87	63	4
87	33	4
88	6	3
88	50	2
88	58	2
88	64	3
88	72	1
88	26	2
88	2	5
88	74	4
88	54	2
88	83	2
88	81	2
88	84	2
88	51	2
88	35	2
88	78	5
88	47	1
88	19	2
88	85	1
89	70	2
89	39	5
89	38	1
89	4	3
89	35	1
89	91	1
89	81	1
89	83	1
89	62	1
89	11	1
89	12	3
89	5	2
89	57	2
89	41	4
89	54	3
89	52	2
89	32	1
89	69	1
90	40	3
90	30	3
90	27	2
90	49	4
90	89	5
90	55	1
90	24	3
90	10	4
90	72	5
90	44	4
90	83	4
90	67	4
90	80	2
90	35	4
90	71	2
91	77	3
91	76	1
91	74	2
91	17	4
91	24	3
91	46	3
91	30	3
91	42	2
91	87	3
91	80	1
91	63	2
91	83	2
91	41	2
92	60	3
92	17	3
92	2	2
92	70	4
92	57	2
92	4	4
92	80	4
92	52	3
92	58	4
92	83	3
92	54	4
92	98	4
92	37	4
92	66	2
92	32	3
92	16	3
92	55	3
92	90	3
92	26	3
93	78	1
93	83	1
93	45	2
93	22	2
93	4	3
93	61	4
93	49	2
93	94	3
93	6	2
93	71	5
94	60	2
94	62	1
94	37	3
94	5	2
94	2	4
94	45	3
94	7	3
94	63	3
94	88	3
94	68	2
94	21	3
94	86	1
94	90	2
95	94	2
95	9	2
95	48	4
95	56	1
95	97	2
95	18	4
95	13	3
95	1	2
95	17	2
95	22	2
95	67	2
95	24	1
95	3	3
96	79	4
96	38	1
96	40	2
96	1	1
96	23	2
96	88	2
96	49	5
96	96	3
96	46	5
96	72	5
96	35	3
96	44	5
96	24	3
97	48	3
97	76	2
97	13	1
97	20	1
97	94	2
97	18	1
97	59	2
97	60	1
97	51	3
97	66	1
97	23	2
97	57	3
97	39	1
97	68	1
98	74	2
98	60	5
98	42	5
98	96	3
98	5	2
98	32	1
98	57	5
98	63	2
99	11	2
99	48	5
99	90	3
99	5	3
99	32	2
99	23	1
99	27	2
99	89	2
99	47	1
99	75	4
99	17	2
99	43	2
99	59	2
99	98	2
99	40	3
99	81	2
99	19	2
99	2	4
99	24	3
99	36	5
100	64	2
100	24	2
100	53	4
100	83	4
100	81	2
100	91	2
100	37	4
100	34	2
100	74	3
100	43	3
100	10	1
100	31	4
100	32	3
100	36	4
100	33	2
100	5	2
100	63	4
100	61	2
101	30	2
101	36	4
101	81	3
101	92	2
101	20	4
101	38	4
101	91	2
101	7	3
101	11	2
101	18	1
101	58	1
101	17	2
101	95	2
101	45	3
101	50	2
101	28	2
101	48	3
101	65	2
101	74	3
102	32	2
102	62	2
102	45	3
102	17	2
102	12	1
102	56	2
102	90	3
102	36	2
102	75	4
102	67	3
102	92	1
102	81	3
102	58	2
102	89	2
102	42	2
102	35	2
102	2	4
103	18	3
103	97	3
103	54	4
103	12	3
103	63	2
103	86	4
103	69	3
103	6	3
103	74	3
103	13	3
103	4	4
103	52	4
103	80	2
103	29	4
104	21	2
104	67	5
104	96	3
104	60	5
104	72	5
104	10	4
104	48	1
104	15	2
104	63	1
104	93	5
104	68	1
104	43	2
104	55	2
105	55	3
105	3	2
105	88	2
105	17	1
105	23	2
105	52	2
105	70	2
105	11	2
105	32	2
105	95	2
105	27	1
106	78	3
106	12	3
106	80	4
106	48	1
106	81	3
106	34	2
106	29	4
106	87	2
106	21	2
107	27	3
107	85	5
107	83	3
107	49	5
107	18	1
107	44	5
107	64	2
107	50	5
107	79	3
107	98	3
107	24	3
107	38	2
107	25	2
107	10	5
107	89	4
107	51	1
108	90	3
108	34	3
108	5	4
108	4	3
108	53	2
108	32	4
108	3	2
108	54	4
108	1	2
109	11	2
109	46	3
109	16	3
109	8	4
109	32	4
109	13	4
109	18	4
109	26	5
109	22	5
109	7	2
109	4	3
109	57	2
109	30	2
109	29	5
110	41	2
110	15	3
110	19	2
110	81	3
110	57	2
110	36	4
110	78	3
110	28	2
110	96	4
110	33	4
110	12	1
111	96	3
111	74	2
111	60	2
111	54	4
111	83	3
111	25	4
111	39	2
111	56	3
111	32	4
111	34	3
111	27	3
112	87	2
112	92	3
112	75	2
112	1	2
112	38	3
112	16	2
112	2	3
112	46	3
112	35	3
112	65	5
112	64	2
112	29	3
112	24	4
112	14	3
112	71	2
112	15	3
112	98	3
113	59	3
113	18	3
113	3	2
113	37	2
113	54	2
113	82	2
113	14	2
113	79	3
113	85	2
113	16	2
113	84	2
113	97	3
113	71	2
113	77	2
113	98	2
113	60	2
113	31	3
113	61	3
113	53	2
114	11	1
114	83	1
114	91	5
114	84	1
114	59	2
114	42	1
114	71	4
114	97	3
114	25	3
114	43	4
114	52	3
114	14	3
114	8	1
115	60	2
115	72	2
115	73	2
115	75	3
115	88	4
115	52	4
115	64	3
115	19	2
115	2	3
115	30	2
115	46	3
115	61	2
116	52	3
116	28	2
116	39	5
116	59	2
116	64	3
116	17	2
116	96	1
116	54	3
116	15	2
116	87	4
116	8	2
116	88	2
116	98	1
117	27	1
117	14	1
117	61	3
117	95	3
117	41	4
117	7	1
117	37	2
117	54	3
117	18	4
117	70	3
117	98	1
117	49	3
117	38	4
117	43	1
117	13	2
117	89	2
118	4	3
118	56	5
118	64	2
118	17	2
118	29	4
118	8	4
118	9	4
118	22	5
118	28	3
119	92	2
119	73	1
119	58	2
119	81	2
119	9	2
119	47	3
119	61	3
119	77	2
119	29	3
119	93	1
119	14	1
119	87	4
119	95	3
119	18	4
120	75	4
120	90	3
120	82	2
120	20	1
120	46	1
120	28	2
120	52	2
120	6	1
120	21	3
120	92	1
120	49	2
120	2	4
120	25	1
120	87	1
120	17	2
120	44	2
120	53	4
120	4	2
120	80	2
121	59	3
121	95	3
121	5	1
121	12	2
121	4	1
121	19	3
121	58	3
121	69	2
121	94	1
121	86	3
121	33	2
121	9	1
121	18	4
121	15	3
121	14	2
121	55	2
122	18	2
122	5	1
122	61	4
122	22	1
122	58	3
122	13	2
122	34	2
122	76	2
122	41	4
122	64	3
122	83	2
122	33	3
122	68	3
122	95	2
122	71	3
122	48	1
122	62	3
122	72	2
122	2	1
122	21	1
123	41	2
123	33	3
123	28	3
123	55	5
123	54	3
123	13	4
123	40	3
123	51	1
123	53	2
123	17	2
123	69	2
123	3	4
123	72	3
123	56	2
124	11	3
124	35	3
124	12	1
124	15	4
124	55	1
124	7	3
124	3	3
124	71	1
124	37	2
124	29	1
124	63	3
124	31	4
124	52	2
125	26	4
125	51	1
125	54	4
125	34	3
125	56	4
125	6	4
125	7	4
125	14	2
125	47	5
126	4	3
126	75	2
126	27	2
126	18	2
126	66	2
126	41	2
126	10	5
126	19	2
126	1	2
126	89	5
126	5	1
126	47	1
126	43	3
126	90	2
126	8	2
126	56	2
126	69	2
126	92	3
126	64	2
126	80	2
127	35	2
127	80	3
127	16	4
127	70	3
127	69	2
127	3	3
127	81	2
127	91	5
127	29	1
127	83	2
127	10	2
127	63	1
127	53	2
127	59	2
127	92	2
127	88	3
128	15	1
128	70	3
128	72	1
128	66	4
128	25	3
128	87	5
128	18	3
128	6	2
128	71	4
128	46	3
128	84	2
128	39	5
128	82	2
128	53	1
129	33	4
129	35	3
129	8	2
129	36	4
129	83	2
129	26	2
129	68	2
129	63	3
129	15	3
130	47	1
130	10	5
130	46	4
130	50	5
130	49	5
130	87	1
130	57	5
130	83	4
130	89	5
130	85	5
130	69	4
130	19	1
130	35	3
130	9	1
130	92	3
130	68	2
130	76	3
130	40	2
130	81	2
130	28	2
131	10	5
131	24	3
131	7	2
131	45	2
131	81	1
131	42	5
131	49	5
131	69	3
131	56	1
132	26	5
132	93	2
132	9	5
132	3	4
132	86	4
132	6	4
132	98	2
132	92	2
132	12	4
132	48	2
132	15	1
132	34	2
132	5	3
132	18	2
132	29	2
132	35	2
132	96	2
132	76	3
133	80	3
133	87	2
133	22	1
133	31	3
133	32	1
133	38	4
133	40	3
133	53	4
134	9	4
134	32	5
134	74	2
134	18	5
134	15	2
134	92	1
134	17	1
134	22	5
134	95	3
134	68	3
134	64	3
134	81	4
134	63	3
135	62	2
135	80	1
135	7	1
135	33	2
135	31	3
135	63	1
135	35	2
135	15	2
135	59	1
135	38	2
135	13	1
135	20	2
135	24	2
135	30	1
135	72	2
135	41	2
135	84	2
136	9	3
136	53	2
136	54	4
136	67	2
136	19	2
136	36	2
136	23	2
136	6	5
137	10	5
137	40	2
137	54	3
137	28	2
137	88	1
137	11	3
137	52	2
137	71	2
137	34	1
137	65	2
137	84	3
137	24	3
137	91	3
137	59	2
137	38	3
137	49	5
137	73	1
137	83	3
138	17	4
138	96	2
138	67	2
138	94	3
138	35	2
138	41	2
138	86	4
138	47	4
138	66	3
138	19	4
138	37	4
139	33	2
139	26	5
139	90	3
139	46	1
139	44	2
139	14	2
139	9	4
139	80	3
139	56	4
139	16	3
139	54	4
140	85	2
140	66	3
140	43	3
140	94	2
140	71	1
140	92	2
140	52	2
140	26	2
140	6	2
140	72	2
140	12	3
140	30	2
140	53	1
141	60	1
141	48	2
141	52	1
141	33	2
141	51	3
141	20	2
141	79	1
141	19	2
141	9	2
141	43	2
141	65	1
141	28	2
141	55	1
141	35	1
141	92	1
141	91	2
142	22	5
142	79	1
142	29	4
142	97	3
142	39	2
142	74	3
142	32	3
142	34	3
142	30	3
142	67	2
142	50	1
142	91	2
142	21	1
142	8	3
142	56	3
142	82	2
142	28	4
142	62	2
143	58	2
143	32	2
143	42	5
143	85	5
143	60	5
143	57	5
143	12	2
143	3	3
143	95	2
143	44	5
143	62	3
143	11	4
143	70	2
143	92	2
143	17	2
143	77	3
143	46	3
144	81	3
144	17	3
144	92	1
144	28	5
144	97	3
144	80	3
144	76	2
144	26	4
144	1	3
144	30	2
144	25	4
144	4	3
144	45	2
144	32	3
144	58	4
144	56	3
144	9	2
144	96	2
145	84	4
145	15	2
145	92	2
145	18	4
145	26	5
145	70	5
145	32	4
145	56	4
145	36	1
145	69	2
145	5	3
145	25	4
145	41	3
145	14	3
145	28	2
145	35	2
146	78	4
146	83	3
146	46	3
146	48	3
146	39	1
146	95	2
146	68	2
146	10	2
146	7	2
146	53	4
146	43	2
146	85	1
146	23	2
146	81	2
146	52	2
146	5	3
147	48	3
147	35	2
147	5	3
147	47	2
147	26	1
147	37	2
147	73	2
147	53	5
147	13	2
147	95	2
147	65	2
147	77	2
147	7	4
147	4	2
147	2	4
147	19	2
147	44	1
148	94	1
148	83	3
148	72	5
148	61	1
148	45	2
148	49	5
148	74	2
148	43	4
148	10	5
148	15	2
148	87	3
148	51	2
148	71	1
149	32	2
149	52	4
149	41	2
149	19	3
149	96	3
149	83	2
149	50	3
149	59	2
149	24	3
150	86	2
150	3	4
150	19	3
150	27	3
150	46	2
150	74	1
150	65	2
150	16	5
151	56	2
151	86	2
151	58	1
151	71	3
151	38	1
151	11	1
151	44	3
151	39	5
152	9	4
152	19	3
152	8	3
152	78	2
152	12	3
152	70	3
152	4	4
152	92	2
152	66	1
152	1	2
152	71	4
152	46	2
152	72	1
152	47	4
153	15	4
153	93	3
153	8	1
153	22	1
153	36	4
153	61	2
153	53	3
153	32	1
153	27	3
153	24	3
154	76	3
154	3	2
154	67	4
154	24	4
154	30	3
154	66	1
154	97	1
154	79	5
154	29	1
154	23	1
154	86	2
155	18	1
155	54	2
155	71	1
155	44	2
155	3	2
155	45	1
155	30	3
155	92	2
155	13	1
155	64	1
155	6	2
155	55	1
155	47	2
155	19	2
156	22	5
156	34	3
156	98	2
156	18	3
156	8	3
156	54	4
156	42	1
156	47	4
156	61	3
156	87	2
156	35	2
156	10	1
156	69	1
156	58	4
156	26	5
156	56	2
156	16	3
157	6	3
157	78	2
157	59	2
157	9	5
157	97	2
157	89	1
157	37	4
157	4	4
157	29	4
158	37	1
158	91	5
158	96	2
158	70	3
158	83	2
158	78	2
158	73	3
158	34	3
159	20	2
159	33	3
159	80	2
159	84	5
159	50	1
159	16	3
159	8	4
159	87	3
159	77	1
159	70	4
159	4	4
159	35	3
159	28	4
159	68	3
159	54	4
159	17	2
159	15	2
160	62	4
160	81	5
160	95	2
160	58	4
160	14	4
160	8	4
160	77	2
160	54	3
160	56	5
161	66	2
161	14	2
161	19	3
161	43	2
161	87	2
161	17	4
161	12	3
161	70	3
161	44	1
161	11	2
162	97	2
162	90	3
162	5	1
162	82	2
162	48	1
162	27	1
162	88	4
162	20	1
162	94	4
163	32	1
163	8	2
163	14	3
163	10	3
163	45	4
163	78	5
163	13	1
163	65	3
163	20	2
163	9	1
164	59	2
164	82	2
164	98	2
164	16	2
164	72	2
164	70	2
164	97	3
164	71	2
164	25	1
164	78	4
164	10	3
164	90	2
164	40	3
164	64	3
164	45	3
164	33	2
164	75	5
164	91	1
164	92	2
165	1	3
165	78	4
165	9	2
165	42	1
165	66	1
165	26	3
165	10	2
165	75	4
165	63	2
165	97	2
165	36	5
165	7	2
165	73	3
165	51	4
165	24	3
165	77	3
165	23	2
166	78	2
166	54	3
166	15	1
166	61	5
166	33	1
166	4	2
166	68	2
166	87	2
166	38	3
166	43	2
166	90	1
166	83	3
166	73	3
166	27	2
166	91	5
166	17	1
167	1	3
167	33	2
167	67	2
167	36	3
167	68	4
167	19	2
167	76	2
167	55	5
167	17	2
168	28	4
168	98	3
168	41	4
168	42	2
168	52	2
168	87	3
168	75	1
168	37	4
168	67	2
168	54	3
168	43	1
168	16	4
168	39	2
168	20	1
168	27	4
168	92	2
168	49	2
169	83	2
169	37	2
169	63	3
169	71	2
169	43	3
169	33	4
169	94	2
169	32	2
169	48	3
169	95	2
169	1	2
169	42	2
169	11	3
169	51	5
169	4	2
170	39	1
170	77	3
170	80	2
170	42	2
170	94	2
170	43	2
170	51	3
170	89	2
170	88	3
171	22	3
171	33	3
171	97	3
171	47	4
171	44	2
171	20	2
171	65	2
171	2	2
172	51	5
172	75	3
172	48	3
172	17	2
172	64	2
172	19	3
172	84	3
172	60	2
172	94	2
172	8	2
172	62	1
172	29	2
172	78	3
172	79	3
172	96	2
172	46	3
173	30	3
173	72	5
173	88	3
173	17	2
173	87	3
173	62	3
173	49	3
173	21	1
173	77	4
